"No.","Time","Source","Destination","Protocol","Length","Info"
"17797","80.543814","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11405, Time=2326440654"
"17798","80.547976","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11406, Time=2326440654"
"17799","80.552811","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11407, Time=2326440654"
"17800","80.556380","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11408, Time=2326440654"
"17801","80.559220","127.0.0.1","127.0.0.1","RTP","319","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36763, Time=538658348, Mark"
"17802","80.560475","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11409, Time=2326440654"
"17803","80.564644","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11410, Time=2326440654"
"17804","80.574096","127.0.0.1","127.0.0.1","RTP","390","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11411, Time=2326440654, Mark"
"17805","80.574367","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11412, Time=2326437654"
"17806","80.582434","127.0.0.1","127.0.0.1","RTP","310","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36764, Time=538659372, Mark"
"17807","80.589628","127.0.0.1","127.0.0.1","RTP","1297","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11413, Time=2326437654, Mark"
"17808","80.607548","127.0.0.1","127.0.0.1","RTP","315","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36765, Time=538660396, Mark"
"17809","80.607606","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11414, Time=2326446804"
"17810","80.610479","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11415, Time=2326446804"
"17811","80.614642","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11416, Time=2326446804"
"17812","80.618811","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11417, Time=2326446804"
"17813","80.622982","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11418, Time=2326446804"
"17814","80.627146","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11419, Time=2326446804"
"17815","80.628865","127.0.0.1","127.0.0.1","RTP","301","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36766, Time=538661420, Mark"
"17816","80.631311","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11420, Time=2326446804"
"17817","80.635540","127.0.0.1","127.0.0.1","RTP","779","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11421, Time=2326446804, Mark"
"17818","80.641319","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11422, Time=2326443654"
"17819","80.652099","127.0.0.1","127.0.0.1","RTP","327","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36767, Time=538662444, Mark"
"17820","80.660967","127.0.0.1","127.0.0.1","RTP","1423","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11423, Time=2326443654, Mark"
"17821","80.674654","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11424, Time=2326452804"
"17822","80.675307","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36768, Time=538663468, Mark"
"17823","80.679399","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11425, Time=2326452804"
"17824","80.684172","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11426, Time=2326452804"
"17825","80.691764","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11427, Time=2326452804"
"17826","80.693696","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11428, Time=2326452804"
"17827","80.698451","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11429, Time=2326452804"
"17828","80.698525","127.0.0.1","127.0.0.1","RTP","312","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36769, Time=538664492, Mark"
"17829","80.706826","127.0.0.1","127.0.0.1","RTP","800","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11430, Time=2326452804, Mark"
"17830","80.708028","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11431, Time=2326449804"
"17831","80.723385","127.0.0.1","127.0.0.1","RTP","312","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36770, Time=538665516, Mark"
"17832","80.724639","127.0.0.1","127.0.0.1","RTP","898","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11432, Time=2326449804, Mark"
"17833","80.741323","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11433, Time=2326458804"
"17834","80.744971","127.0.0.1","127.0.0.1","RTP","337","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36771, Time=538666540, Mark"
"17835","80.746067","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11434, Time=2326458804"
"17836","80.752926","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11435, Time=2326458804"
"17837","80.757487","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11436, Time=2326458804"
"17838","80.760363","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11437, Time=2326458804"
"17839","80.765119","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11438, Time=2326458804"
"17840","80.768988","127.0.0.1","127.0.0.1","RTP","326","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36772, Time=538667564, Mark"
"17841","80.769889","127.0.0.1","127.0.0.1","RTP","1090","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11439, Time=2326458804, Mark"
"17842","80.774660","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11440, Time=2326455804"
"17843","80.791310","127.0.0.1","127.0.0.1","RTP","1078","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11441, Time=2326455804, Mark"
"17844","80.791401","127.0.0.1","127.0.0.1","RTP","302","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36773, Time=538668588, Mark"
"17845","80.807995","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11442, Time=2326464804"
"17846","80.812737","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11443, Time=2326464804"
"17847","80.815543","127.0.0.1","127.0.0.1","RTP","333","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36774, Time=538669612, Mark"
"17848","80.817496","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11444, Time=2326464804"
"17849","80.824183","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11445, Time=2326464804"
"17850","80.827035","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11446, Time=2326464804"
"17851","80.831784","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11447, Time=2326464804"
"17852","80.837871","127.0.0.1","127.0.0.1","RTP","325","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36775, Time=538670636, Mark"
"17853","80.837887","127.0.0.1","127.0.0.1","RTP","969","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11448, Time=2326464804, Mark"
"17854","80.841317","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11449, Time=2326461804"
"17855","80.858069","127.0.0.1","127.0.0.1","RTP","1044","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11450, Time=2326461804, Mark"
"17856","80.861080","127.0.0.1","127.0.0.1","RTP","335","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36776, Time=538671660, Mark"
"17857","80.874664","127.0.0.1","127.0.0.1","RTP","70","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11451, Time=2326467804"
"17858","80.874684","127.0.0.1","127.0.0.1","RTP","58","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11452, Time=2326467804"
"17859","80.874705","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11453, Time=2326467804"
"17860","80.875620","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11454, Time=2326467804"
"17861","80.876600","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11455, Time=2326467804"
"17862","80.877572","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11456, Time=2326467804"
"17863","80.878553","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11457, Time=2326467804"
"17864","80.879535","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11458, Time=2326467804"
"17865","80.880864","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11459, Time=2326467804"
"17866","80.882303","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11460, Time=2326467804"
"17867","80.883743","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11461, Time=2326467804"
"17868","80.885432","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11462, Time=2326467804"
"17869","80.885493","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36777, Time=538672684, Mark"
"17870","80.886942","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11463, Time=2326467804"
"17871","80.888373","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11464, Time=2326467804"
"17872","80.889815","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11465, Time=2326467804"
"17873","80.891263","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11466, Time=2326467804"
"17874","80.892692","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11467, Time=2326467804"
"17875","80.894131","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11468, Time=2326467804"
"17876","80.895570","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11469, Time=2326467804"
"17877","80.897010","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11470, Time=2326467804"
"17878","80.898450","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11471, Time=2326467804"
"17879","80.899891","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11472, Time=2326467804"
"17880","80.901333","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11473, Time=2326467804"
"17881","80.902780","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11474, Time=2326467804"
"17882","80.904207","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11475, Time=2326467804"
"17883","80.905648","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11476, Time=2326467804"
"17884","80.907104","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11477, Time=2326467804"
"17885","80.908528","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11478, Time=2326467804"
"17886","80.909965","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11479, Time=2326467804"
"17887","80.911403","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11480, Time=2326467804"
"17888","80.912843","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11481, Time=2326467804"
"17889","80.913168","127.0.0.1","127.0.0.1","RTP","326","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36778, Time=538673708, Mark"
"17890","80.914607","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11482, Time=2326467804"
"17891","80.916048","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11483, Time=2326467804"
"17892","80.917487","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11484, Time=2326467804"
"17893","80.918928","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11485, Time=2326467804"
"17894","80.919815","127.0.0.1","127.0.0.1","RTP","890","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11486, Time=2326467804, Mark"
"17895","80.921254","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11487, Time=2326473804"
"17896","80.922694","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11488, Time=2326473804"
"17897","80.924133","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11489, Time=2326473804"
"17898","80.925573","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11490, Time=2326473804"
"17899","80.927024","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11491, Time=2326473804"
"17900","80.930732","127.0.0.1","127.0.0.1","RTP","363","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36779, Time=538674732, Mark"
"17901","80.931785","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11492, Time=2326473804"
"17902","80.937247","127.0.0.1","127.0.0.1","RTP","68","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11493, Time=2326473804, Mark"
"17903","80.940725","127.0.0.1","127.0.0.1","RTCP","110","Receiver Report   Source description   "
"17904","80.941314","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11494, Time=2326470804"
"17905","80.953978","127.0.0.1","127.0.0.1","RTP","301","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36780, Time=538675756, Mark"
"17906","80.957955","127.0.0.1","127.0.0.1","RTP","739","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11495, Time=2326470804, Mark"
"17907","80.974658","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11496, Time=2326479804"
"17908","80.977182","127.0.0.1","127.0.0.1","RTP","326","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36781, Time=538676780, Mark"
"17909","80.978796","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11497, Time=2326479804"
"17910","80.982972","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11498, Time=2326479804"
"17911","80.987162","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11499, Time=2326479804"
"17912","80.991324","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11500, Time=2326479804"
"17913","80.995582","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11501, Time=2326479804"
"17914","80.999657","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11502, Time=2326479804"
"17915","81.001038","127.0.0.1","127.0.0.1","RTP","325","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36782, Time=538677804, Mark"
"17916","81.007302","127.0.0.1","127.0.0.1","RTP","1407","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11503, Time=2326479804, Mark"
"17917","81.008002","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11504, Time=2326476804"
"17918","81.023619","127.0.0.1","127.0.0.1","RTP","345","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36783, Time=538678828, Mark"
"17919","81.024629","127.0.0.1","127.0.0.1","RTP","1136","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11505, Time=2326476804, Mark"
"17920","81.041321","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11506, Time=2326485804"
"17921","81.046068","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11507, Time=2326485804"
"17922","81.046823","127.0.0.1","127.0.0.1","RTP","336","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36784, Time=538679852, Mark"
"17923","81.050828","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11508, Time=2326485804"
"17924","81.057024","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11509, Time=2326485804"
"17925","81.060385","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11510, Time=2326485804"
"17926","81.065127","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11511, Time=2326485804"
"17927","81.073801","127.0.0.1","127.0.0.1","RTP","321","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36785, Time=538680876, Mark"
"17928","81.073872","127.0.0.1","127.0.0.1","RTP","871","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11512, Time=2326485804, Mark"
"17929","81.074647","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11513, Time=2326482804"
"17930","81.091372","127.0.0.1","127.0.0.1","RTP","1242","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11514, Time=2326482804, Mark"
"17931","81.093267","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36786, Time=538681900, Mark"
"17932","81.107990","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11515, Time=2326491804"
"17933","81.112738","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11516, Time=2326491804"
"17934","81.116486","127.0.0.1","127.0.0.1","RTP","324","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36787, Time=538682924, Mark"
"17935","81.117493","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11517, Time=2326491804"
"17936","81.124610","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11518, Time=2326491804"
"17937","81.127028","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11519, Time=2326491804"
"17938","81.131786","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11520, Time=2326491804"
"17939","81.136573","127.0.0.1","127.0.0.1","RTP","774","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11521, Time=2326491804, Mark"
"17940","81.140526","127.0.0.1","127.0.0.1","RTP","308","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36788, Time=538683948, Mark"
"17941","81.141343","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11522, Time=2326488804"
"17942","81.152718","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11523, Time=2326488804"
"17943","81.162942","127.0.0.1","127.0.0.1","RTP","315","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36789, Time=538684972, Mark"
"17944","81.163511","127.0.0.1","127.0.0.1","RTP","446","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11524, Time=2326488804, Mark"
"17945","81.174681","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11525, Time=2326497804"
"17946","81.179415","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11526, Time=2326497804"
"17947","81.184200","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11527, Time=2326497804"
"17948","81.186152","127.0.0.1","127.0.0.1","RTP","322","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36790, Time=538685996, Mark"
"17949","81.190416","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11528, Time=2326497804"
"17950","81.193700","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11529, Time=2326497804"
"17951","81.198468","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11530, Time=2326497804"
"17952","81.206791","127.0.0.1","127.0.0.1","RTP","1289","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11531, Time=2326497804, Mark"
"17953","81.208009","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11532, Time=2326494804"
"17954","81.209372","127.0.0.1","127.0.0.1","RTP","309","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36791, Time=538687020, Mark"
"17955","81.219103","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11533, Time=2326494804"
"17956","81.230199","127.0.0.1","127.0.0.1","RTP","786","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11534, Time=2326494804, Mark"
"17957","81.232584","127.0.0.1","127.0.0.1","RTP","331","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36792, Time=538688044, Mark"
"17958","81.241322","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11535, Time=2326503804"
"17959","81.246637","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11536, Time=2326503804"
"17960","81.249638","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11537, Time=2326503804"
"17961","81.253824","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11538, Time=2326503804"
"17962","81.257233","127.0.0.1","127.0.0.1","RTP","336","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36793, Time=538689068, Mark"
"17963","81.257986","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11539, Time=2326503804"
"17964","81.262143","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11540, Time=2326503804"
"17965","81.266288","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11541, Time=2326503804"
"17966","81.270499","127.0.0.1","127.0.0.1","RTP","185","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11542, Time=2326503804, Mark"
"17967","81.274662","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11543, Time=2326500804"
"17968","81.279030","127.0.0.1","127.0.0.1","RTP","308","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36794, Time=538690092, Mark"
"17969","81.285745","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11544, Time=2326500804"
"17970","81.296855","127.0.0.1","127.0.0.1","RTP","559","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=11545, Time=2326500804, Mark"
"17971","81.302279","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36795, Time=538691116, Mark"
